公司代码,公司简称,发函日期,函件类别,函件内容,公司回复
2569.0,步森股份,2017-4-20,年报问询函,LSD00256931670.pdf,LSD00256931670605HF.pdf
2359.0,齐星铁塔,2017-4-20,年报问询函,LSD00235931593.pdf,LSD00235931593575HF.pdf
2299.0,圣农发展,2017-4-20,许可类重组问询函,LSD00229931676.pdf,LSD00229931676574HF.pdf
2684.0,猛狮科技,2017-4-20,关注函,LSD00268431684.pdf,
2289.0,*ST宇顺,2017-4-20,年报问询函,LSD00228931673.pdf,LSD00228931673597HF.pdf
697.0,炼石有色,2017-4-20,非许可类重组问询函,CDD00069741340.pdf,CDD00069741340678HF.pdf
2434.0,万里扬,2017-4-19,关注函,LSD00243431638.pdf,LSD00243431638563HF.pdf
408.0,*ST金源,2017-4-19,关注函,CDD00040841337.pdf,CDD00040841337705HF.pdf
2638.0,勤上股份,2017-4-18,关注函,LSD00263831626.pdf,LSD00263831626634HF.pdf
2366.0,台海核电,2017-4-18,关注函,LSD00236631646.pdf,LSD00236631646571HF.pdf
933.0,*ST神火,2017-4-18,年报问询函,CDD00093341320.pdf,CDD00093341320671HF.pdf
982.0,中银绒业,2017-4-18,关注函,CDD00098241280.pdf,CDD00098241280669HF.pdf
2417.0,三元达,2017-4-18,非许可类重组问询函,LSD00241731563.pdf,LSD00241731563584HF.pdf
682.0,东方电子,2017-4-17,许可类重组问询函,CDD00068241314.pdf,CDD00068241314808HF.pdf
2050.0,三花智控,2017-4-17,许可类重组问询函,LSD00205031579.pdf,LSD00205031579566HF.pdf
2141.0,贤丰控股,2017-4-17,关注函,LSD00214131578.pdf,LSD00214131578565HF.pdf
2717.0,岭南园林,2017-4-17,许可类重组问询函,LSD00271731501.pdf,LSD00271731501572HF.pdf
2198.0,嘉应制药,2017-4-17,关注函,LSD00219831580.pdf,LSD00219831580570HF.pdf
2591.0,恒大高新,2017-4-14,关注函,LSD00259131520.pdf,LSD00259131520560HF.pdf
40.0,东旭蓝天,2017-4-14,关注函,CDD00004041252.pdf,CDD00004041252707HF.pdf
912.0,泸天化,2017-4-13,关注函,CDD00091241273.pdf,CDD00091241273667HF.pdf
2173.0,*ST创疗,2017-4-13,年报问询函,LSD00217331569.pdf,LSD00217331569562HF.pdf
2198.0,嘉应制药,2017-4-13,关注函,LSD00219831557.pdf,LSD00219831557569HF.pdf
2575.0,群兴玩具,2017-4-13,许可类重组问询函,LSD00257531461.pdf,LSD00257531461573HF.pdf
2464.0,金利科技,2017-4-13,年报问询函,LSD00246431419.pdf,LSD00246431419568HF.pdf
2417.0,三元达,2017-4-13,年报问询函,LSD00241731466.pdf,LSD00241731466580HF.pdf
2745.0,木林森,2017-4-13,许可类重组问询函,LSD00274531442.pdf,LSD00274531442582HF.pdf
2282.0,博深工具,2017-4-13,许可类重组问询函,LSD00228231538.pdf,LSD00228231538567HF.pdf
2423.0,*ST中特,2017-4-13,年报问询函,LSD00242331523.pdf,LSD00242331523576HF.pdf
2787.0,华源控股,2017-4-13,关注函,LSD00278731543.pdf,LSD00278731543555HF.pdf
800.0,一汽轿车,2017-4-13,年报问询函,CDD00080041254.pdf,CDD00080041254679HF.pdf
881.0,中广核技,2017-4-13,关注函,CDD00088141267.pdf,CDD00088141267668HF.pdf
520.0,长航凤凰,2017-4-12,关注函,CDD00052041251.pdf,CDD00052041251703HF.pdf
2070.0,众和股份,2017-4-11,关注函,LSD00207031399.pdf,
557.0,西部创业,2017-4-11,年报问询函,CDD00055741219.pdf,CDD00055741219676HF.pdf
797.0,中国武夷,2017-4-11,关注函,CDD00079741222.pdf,CDD00079741222665HF.pdf
557.0,西部创业,2017-4-11,关注函,CDD00055741202.pdf,CDD00055741202675HF.pdf
792.0,盐湖股份,2017-4-10,关注函,CDD00079241213.pdf,CDD00079241213657HF.pdf
2740.0,爱迪尔,2017-4-10,许可类重组问询函,LSD00274031434.pdf,LSD00274031434551HF.pdf
2173.0,*ST创疗,2017-4-10,年报问询函,LSD00217331439.pdf,LSD00217331439561HF.pdf
2813.0,路畅科技,2017-4-10,关注函,LSD00281331448.pdf,
2608.0,*ST舜船,2017-4-10,年报问询函,LSD00260831411.pdf,LSD00260831411559HF.pdf
893.0,东凌国际,2017-4-7,关注函,CDD00089341125.pdf,CDD00089341125664HF.pdf
2665.0,首航节能,2017-4-7,关注函,LSD00266531446.pdf,LSD00266531446548HF.pdf
37.0,*ST南电A,2017-4-6,年报问询函,CDD00003741169.pdf,CDD00003741169658HF.pdf
2681.0,奋达科技,2017-4-6,许可类重组问询函,LSD00268131432.pdf,LSD00268131432537HF.pdf
2464.0,金利科技,2017-4-6,许可类重组问询函,LSD00246431431.pdf,LSD00246431431541HF.pdf
2336.0,*ST人乐,2017-4-6,年报问询函,LSD00233631408.pdf,LSD00233631408604HF.pdf
711.0,京蓝科技,2017-4-6,关注函,CDD00071141157.pdf,CDD00071141157663HF.pdf
2703.0,浙江世宝,2017-4-6,关注函,LSD00270331420.pdf,LSD00270331420557HF.pdf
2724.0,海洋王,2017-4-6,许可类重组问询函,LSD00272431303.pdf,LSD00272431303558HF.pdf
2148.0,北纬通信,2017-4-6,年报问询函,LSD00214831391.pdf,LSD00214831391550HF.pdf
2506.0,协鑫集成,2017-4-5,关注函,LSD00250631386.pdf,
2492.0,恒基达鑫,2017-4-5,关注函,LSD00249231382.pdf,LSD00249231382542HF.pdf
2616.0,长青集团,2017-4-5,关注函,LSD00261631353.pdf,LSD00261631353540HF.pdf
2504.0,弘高创意,2017-4-5,关注函,LSD00250431380.pdf,
2490.0,山东墨龙,2017-3-31,问询函,LSD00249031377.pdf,LSD00249031377760HF.pdf
2060.0,粤 水 电,2017-3-31,关注函,LSD00206031368.pdf,LSD00206031368549HF.pdf
958.0,东方能源,2017-3-31,关注函,CDD00095841133.pdf,CDD00095841133655HF.pdf
2280.0,联络互动,2017-3-30,关注函,LSD00228031270.pdf,LSD00228031270539HF.pdf
829.0,天音控股,2017-3-29,许可类重组问询函,CDD00082941104.pdf,CDD00082941104659HF.pdf
2509.0,天广中茂,2017-3-29,许可类重组问询函,LSD00250931315.pdf,LSD00250931315556HF.pdf
520.0,长航凤凰,2017-3-29,年报问询函,CDD00052041098.pdf,CDD00052041098666HF.pdf
2513.0,*ST蓝丰,2017-3-28,年报问询函,LSD00251331299.pdf,LSD00251331299536HF.pdf
2649.0,博彦科技,2017-3-28,关注函,LSD00264931288.pdf,LSD00264931288538HF.pdf
2072.0,凯瑞德,2017-3-27,问询函,LSD00207231277.pdf,LSD00207231277547HF.pdf
2706.0,良信电器,2017-3-27,关注函,LSD00270631279.pdf,LSD00270631279534HF.pdf
511.0,*ST烯碳,2017-3-27,关注函,CDD00051141079.pdf,CDD00051141079661HF.pdf
795.0,英洛华,2017-3-27,年报问询函,CDD00079541066.pdf,CDD00079541066651HF.pdf
792.0,盐湖股份,2017-3-27,关注函,CDD00079241078.pdf,CDD00079241078662HF.pdf
710.0,*ST天仪,2017-3-27,年报问询函,CDD00071041070.pdf,CDD00071041070649HF.pdf
975.0,银泰资源,2017-3-27,许可类重组问询函,CDD00097541031.pdf,CDD00097541031652HF.pdf
407.0,胜利股份,2017-3-27,关注函,CDD00040741036.pdf,CDD00040741036660HF.pdf
922.0,佳电股份,2017-3-26,年报问询函,CDD00092241024.pdf,CDD00092241024656HF.pdf
856.0,*ST冀装,2017-3-25,年报问询函,CDD00085641030.pdf,CDD00085641030653HF.pdf
509.0,华塑控股,2017-3-25,关注函,CDD00050941050.pdf,CDD00050941050648HF.pdf
413.0,东旭光电,2017-3-24,许可类重组问询函,CDD00041341037.pdf,CDD00041341037643HF.pdf
717.0,*ST韶钢,2017-3-24,年报问询函,CDD00071741014.pdf,CDD00071741014645HF.pdf
2069.0,*ST獐岛,2017-3-22,年报问询函,LSD00206931234.pdf,LSD00206931234535HF.pdf
2211.0,宏达新材,2017-3-22,关注函,LSD00221131229.pdf,
2793.0,东音股份,2017-3-22,关注函,LSD00279331188.pdf,LSD00279331188533HF.pdf
2793.0,东音股份,2017-3-22,关注函,LSD00279331218.pdf,LSD00279331218531HF.pdf
2574.0,明牌珠宝,2017-3-22,关注函,LSD00257431211.pdf,LSD00257431211554HF.pdf
2240.0,威华股份,2017-3-22,年报问询函,LSD00224031210.pdf,LSD00224031210553HF.pdf
2438.0,江苏神通,2017-3-22,关注函,LSD00243831205.pdf,LSD00243831205529HF.pdf
2823.0,凯中精密,2017-3-20,关注函,LSD00282331172.pdf,LSD00282331172523HF.pdf
2109.0,*ST兴化,2017-3-20,年报问询函,LSD00210931103.pdf,LSD00210931103532HF.pdf
586.0,汇源通信,2017-3-20,关注函,CDD00058641012.pdf,CDD00058641012644HF.pdf
2122.0,天马股份,2017-3-20,关注函,LSD00212231168.pdf,LSD00212231168525HF.pdf
962.0,*ST东钽,2017-3-20,关注函,CDD00096241002.pdf,CDD00096241002650HF.pdf
2843.0,泰嘉股份,2017-3-17,关注函,LSD00284331137.pdf,LSD00284331137522HF.pdf
670.0,*ST盈方,2017-3-17,年报问询函,CDD00067040996.pdf,CDD00067040996642HF.pdf
2696.0,百洋股份,2017-3-17,许可类重组问询函,LSD00269631165.pdf,LSD00269631165527HF.pdf
2335.0,科华恒盛,2017-3-17,非许可类重组问询函,LSD00233531158.pdf,LSD00233531158530HF.pdf
2383.0,合众思壮,2017-3-16,许可类重组问询函,LSD00238331111.pdf,LSD00238331111528HF.pdf
903.0,云内动力,2017-3-16,许可类重组问询函,CDD00090340984.pdf,CDD00090340984638HF.pdf
953.0,*ST河化,2017-3-16,年报问询函,CDD00095340959.pdf,CDD00095340959654HF.pdf
2354.0,天神娱乐,2017-3-16,关注函,LSD00235431132.pdf,LSD00235431132521HF.pdf
2248.0,华东数控,2017-3-16,关注函,LSD00224831116.pdf,LSD00224831116546HF.pdf
584.0,友利控股,2017-3-16,非许可类重组问询函,CDD00058440980.pdf,CDD00058440980647HF.pdf
50.0,深天马Ａ,2017-3-15,许可类重组问询函,CDD00005040990.pdf,CDD00005040990639HF.pdf
509.0,华塑控股,2017-3-15,年报问询函,CDD00050940970.pdf,CDD00050940970641HF.pdf
2386.0,天原集团,2017-3-15,年报问询函,LSD00238631024.pdf,LSD00238631024524HF.pdf
409.0,山东地矿,2017-3-14,关注函,CDD00040940974.pdf,CDD00040940974636HF.pdf
659.0,珠海中富,2017-3-13,关注函,CDD00065940965.pdf,CDD00065940965646HF.pdf
2199.0,*ST东晶,2017-3-9,年报问询函,LSD00219931037.pdf,LSD00219931037517HF.pdf
560.0,昆百大Ａ,2017-3-9,许可类重组问询函,CDD00056040935.pdf,CDD00056040935640HF.pdf
2070.0,众和股份,2017-3-9,关注函,LSD00207031044.pdf,LSD00207031044519HF.pdf
2061.0,*ST江化,2017-3-8,年报问询函,LSD00206131018.pdf,LSD00206131018518HF.pdf
2239.0,奥特佳,2017-3-7,关注函,LSD00223931026.pdf,LSD00223931026520HF.pdf
711.0,京蓝科技,2017-3-6,许可类重组问询函,CDD00071140916.pdf,CDD00071140916633HF.pdf
17.0,深中华A,2017-3-6,关注函,CDD00001740917.pdf,CDD00001740917731HF.pdf
677.0,恒天海龙,2017-3-6,年报问询函,CDD00067740881.pdf,CDD00067740881637HF.pdf
902.0,新洋丰,2017-3-6,关注函,CDD00090240899.pdf,CDD00090240899630HF.pdf
606.0,*ST易桥,2017-3-3,年报问询函,CDD00060640883.pdf,CDD00060640883632HF.pdf
601.0,韶能股份,2017-3-3,关注函,CDD00060140908.pdf,CDD00060140908629HF.pdf
806.0,银河生物,2017-3-1,关注函,CDD00080640888.pdf,CDD00080640888631HF.pdf
893.0,东凌国际,2017-3-1,关注函,CDD00089340887.pdf,CDD00089340887628HF.pdf
693.0,ST华泽,2017-3-1,关注函,CDD00069340884.pdf,CDD00069340884868HF.pdf
2783.0,凯龙股份,2017-3-1,关注函,LSD00278330973.pdf,LSD00278330973516HF.pdf
2154.0,报 喜 鸟,2017-2-28,提请关注函（会计师事务所模板）,LSD00215430949.pdf,
885.0,同力水泥,2017-2-27,关注函,CDD00088540870.pdf,CDD00088540870635HF.pdf
601.0,韶能股份,2017-2-27,关注函,CDD00060140876.pdf,CDD00060140876627HF.pdf
2306.0,中科云网,2017-2-24,关注函,LSD00230630925.pdf,LSD00230630925513HF.pdf
2436.0,兴森科技,2017-2-24,关注函,LSD00243630917.pdf,
2579.0,中京电子,2017-2-24,许可类重组问询函,LSD00257930908.pdf,LSD00257930908510HF.pdf
2617.0,露笑科技,2017-2-24,年报问询函,LSD00261730832.pdf,LSD00261730832515HF.pdf
2148.0,北纬通信,2017-2-22,关注函,LSD00214830896.pdf,LSD00214830896505HF.pdf
48.0,康达尔,2017-2-22,关注函,CDD00004840846.pdf,CDD00004840846626HF.pdf
903.0,云内动力,2017-2-22,关注函,CDD00090340847.pdf,CDD00090340847623HF.pdf
651.0,格力电器,2017-2-21,关注函,CDD00065140839.pdf,CDD00065140839625HF.pdf
2643.0,万润股份,2017-2-21,关注函,LSD00264330876.pdf,LSD00264330876507HF.pdf
2633.0,申科股份,2017-2-20,关注函,LSD00263330879.pdf,LSD00263330879512HF.pdf
2424.0,贵州百灵,2017-2-20,关注函,LSD00242430861.pdf,
2628.0,成都路桥,2017-2-17,关注函,LSD00262830860.pdf,LSD00262830860511HF.pdf
2447.0,壹桥股份,2017-2-16,关注函,LSD00244730821.pdf,LSD00244730821506HF.pdf
2747.0,埃斯顿,2017-2-15,关注函,LSD00274730772.pdf,LSD00274730772502HF.pdf
2645.0,华宏科技,2017-2-15,关注函,LSD00264530760.pdf,LSD00264530760503HF.pdf
612.0,焦作万方,2017-2-14,关注函,CDD00061240809.pdf,CDD00061240809619HF.pdf
622.0,*ST恒立,2017-2-14,关注函,CDD00062240805.pdf,CDD00062240805624HF.pdf
693.0,ST华泽,2017-2-14,关注函,CDD00069340806.pdf,CDD00069340806634HF.pdf
2267.0,陕天然气,2017-2-14,关注函,LSD00226730771.pdf,
2526.0,山东矿机,2017-2-13,许可类重组问询函,LSD00252630751.pdf,LSD00252630751526HF.pdf
982.0,中银绒业,2017-2-13,关注函,CDD00098240803.pdf,CDD00098240803621HF.pdf
2248.0,华东数控,2017-2-13,关注函,LSD00224830761.pdf,
692.0,惠天热电,2017-2-10,关注函,CDD00069240788.pdf,CDD00069240788622HF.pdf
2571.0,德力股份,2017-2-10,许可类重组问询函,LSD00257130753.pdf,LSD00257130753509HF.pdf
837.0,秦川机床,2017-2-10,关注函,CDD00083740793.pdf,CDD00083740793618HF.pdf
2396.0,星网锐捷,2017-2-10,许可类重组问询函,LSD00239630747.pdf,LSD00239630747501HF.pdf
2226.0,江南化工,2017-2-10,许可类重组问询函,LSD00222630743.pdf,LSD00222630743514HF.pdf
2122.0,天马股份,2017-2-9,关注函,LSD00212230658.pdf,LSD00212230658499HF.pdf
887.0,中鼎股份,2017-2-9,非许可类重组问询函,CDD00088740777.pdf,CDD00088740777617HF.pdf
885.0,同力水泥,2017-2-9,关注函,CDD00088540785.pdf,CDD00088540785616HF.pdf
2306.0,中科云网,2017-2-8,关注函,LSD00230630732.pdf,LSD00230630732504HF.pdf
2168.0,深圳惠程,2017-2-8,关注函,LSD00216830711.pdf,LSD00216830711497HF.pdf
2312.0,三泰控股,2017-2-7,关注函,LSD00231230652.pdf,
2670.0,国盛金控,2017-2-7,非许可类重组问询函,LSD00267030620.pdf,LSD00267030620494HF.pdf
2447.0,壹桥股份,2017-2-7,关注函,LSD00244730682.pdf,LSD00244730682495HF.pdf
2490.0,山东墨龙,2017-2-6,关注函,LSD00249030678.pdf,LSD00249030678498HF.pdf
2210.0,飞马国际,2017-2-6,关注函,LSD00221030656.pdf,LSD00221030656496HF.pdf
662.0,天夏智慧,2017-2-3,非许可类重组问询函,CDD00066240754.pdf,CDD00066240754692HF.pdf
2239.0,奥特佳,2017-1-26,许可类重组问询函,LSD00223930629.pdf,LSD00223930629500HF.pdf
533.0,万 家 乐,2017-1-26,关注函,CDD00053340741.pdf,CDD00053340741613HF.pdf
511.0,*ST烯碳,2017-1-26,关注函,CDD00051140725.pdf,CDD00051140725620HF.pdf
638.0,万方发展,2017-1-25,非许可类重组问询函,CDD00063840748.pdf,CDD00063840748614HF.pdf
168.0,舜喆B,2017-1-25,关注函,CDD00016840743.pdf,CDD00016840743611HF.pdf
993.0,闽东电力,2017-1-25,关注函,CDD00099340745.pdf,CDD00099340745612HF.pdf
2505.0,大康农业,2017-1-25,关注函,LSD00250530626.pdf,
885.0,同力水泥,2017-1-25,关注函,CDD00088540735.pdf,CDD00088540735615HF.pdf
2225.0,濮耐股份,2017-1-23,关注函,LSD00222530560.pdf,LSD00222530560491HF.pdf
2526.0,山东矿机,2017-1-23,关注函,LSD00252630549.pdf,LSD00252630549492HF.pdf
995.0,*ST皇台,2017-1-20,关注函,CDD00099540713.pdf,CDD00099540713607HF.pdf
782.0,美达股份,2017-1-20,关注函,CDD00078240711.pdf,CDD00078240711610HF.pdf
693.0,ST华泽,2017-1-19,关注函,CDD00069340701.pdf,CDD00069340701869HF.pdf
2368.0,太极股份,2017-1-18,许可类重组问询函,LSD00236830558.pdf,LSD00236830558490HF.pdf
2635.0,安洁科技,2017-1-18,许可类重组问询函,LSD00263530485.pdf,LSD00263530485493HF.pdf
2006.0,精功科技,2017-1-17,关注函,LSD00200630523.pdf,LSD00200630523488HF.pdf
2528.0,英飞拓,2017-1-17,关注函,LSD00252830528.pdf,
2628.0,成都路桥,2017-1-17,关注函,LSD00262830536.pdf,LSD00262830536489HF.pdf
603.0,盛达矿业,2017-1-17,关注函,CDD00060340691.pdf,CDD00060340691603HF.pdf
767.0,漳泽电力,2017-1-16,关注函,CDD00076740687.pdf,CDD00076740687597HF.pdf
2565.0,上海绿新,2017-1-13,监管函（会计师事务所模板）,LSD00256530514.pdf,
2425.0,凯撒文化,2017-1-13,关注函,LSD00242530491.pdf,LSD00242530491486HF.pdf
671.0,阳 光 城,2017-1-13,非许可类重组问询函,CDD00067140671.pdf,CDD00067140671605HF.pdf
518.0,四环生物,2017-1-13,关注函,CDD00051840669.pdf,CDD00051840669600HF.pdf
2343.0,慈文传媒,2017-1-12,关注函,LSD00234330427.pdf,
2377.0,国创高新,2017-1-11,许可类重组问询函,LSD00237730468.pdf,LSD00237730468487HF.pdf
2689.0,远大智能,2017-1-11,关注函,LSD00268930411.pdf,
2537.0,海立美达,2017-1-11,关注函,LSD00253730447.pdf,LSD00253730447485HF.pdf
2628.0,成都路桥,2017-1-11,关注函,LSD00262830459.pdf,LSD00262830459483HF.pdf
511.0,*ST烯碳,2017-1-10,关注函,CDD00051140643.pdf,CDD00051140643606HF.pdf
939.0,凯迪生态,2017-1-10,关注函,CDD00093940649.pdf,CDD00093940649593HF.pdf
996.0,中国中期,2017-1-9,关注函,CDD00099640642.pdf,CDD00099640642596HF.pdf
2034.0,美 欣 达,2017-1-6,许可类重组问询函,LSD00203430410.pdf,LSD00203430410482HF.pdf
2462.0,嘉事堂,2017-1-6,许可类重组问询函,LSD00246230409.pdf,LSD00246230409481HF.pdf
2798.0,帝王洁具,2017-1-6,许可类重组问询函,LSD00279830412.pdf,LSD00279830412484HF.pdf
2159.0,三特索道,2017-1-5,关注函,LSD00215930402.pdf,LSD00215930402480HF.pdf
565.0,渝三峡Ａ,2017-1-5,关注函,CDD00056540629.pdf,CDD00056540629588HF.pdf
691.0,ST亚太,2017-1-5,关注函,CDD00069140621.pdf,CDD00069140621595HF.pdf
803.0,金宇车城,2017-1-5,许可类重组问询函,CDD00080340618.pdf,CDD00080340618602HF.pdf
584.0,友利控股,2017-1-3,关注函,CDD00058440611.pdf,CDD00058440611592HF.pdf
612.0,焦作万方,2017-1-3,关注函,CDD00061240616.pdf,CDD00061240616582HF.pdf
506.0,中润资源,2017-1-3,关注函,CDD00050640579.pdf,CDD00050640579594HF.pdf
995.0,*ST皇台,2017-1-3,关注函,CDD00099540573.pdf,CDD00099540573755HF.pdf
987.0,越秀金控,2017-1-3,许可类重组问询函,CDD00098740608.pdf,CDD00098740608586HF.pdf
531.0,穗恒运Ａ,2017-1-3,非许可类重组问询函,CDD00053140604.pdf,CDD00053140604585HF.pdf
677.0,恒天海龙,2016-12-30,关注函,CDD00067740596.pdf,CDD00067740596591HF.pdf
677.0,恒天海龙,2016-12-30,关注函,CDD00067740591.pdf,CDD00067740591589HF.pdf
2165.0,红 宝 丽,2016-12-30,许可类重组问询函,LSD00216530348.pdf,LSD00216530348473HF.pdf
2659.0,中泰桥梁,2016-12-30,许可类重组问询函,LSD00265930336.pdf,LSD00265930336477HF.pdf
2131.0,利欧股份,2016-12-30,关注函,LSD00213130325.pdf,LSD00213130325479HF.pdf
48.0,康达尔,2016-12-29,关注函,CDD00004840589.pdf,CDD00004840589584HF.pdf
2596.0,海南瑞泽,2016-12-29,关注函,LSD00259630297.pdf,LSD00259630297478HF.pdf
2628.0,成都路桥,2016-12-28,关注函,LSD00262830305.pdf,LSD00262830305476HF.pdf
2169.0,智光电气,2016-12-28,关注函,LSD00216930290.pdf,LSD00216930290472HF.pdf
408.0,*ST金源,2016-12-28,关注函,CDD00040840562.pdf,CDD00040840562587HF.pdf
595.0,宝塔实业,2016-12-28,关注函,CDD00059540565.pdf,CDD00059540565601HF.pdf
2297.0,博云新材,2016-12-27,许可类重组问询函,LSD00229730270.pdf,LSD00229730270474HF.pdf
2071.0,长城影视,2016-12-27,许可类重组问询函,LSD00207130209.pdf,LSD00207130209470HF.pdf
803.0,金宇车城,2016-12-26,关注函,CDD00080340544.pdf,CDD00080340544578HF.pdf
2676.0,顺威股份,2016-12-24,关注函,LSD00267630217.pdf,LSD00267630217466HF.pdf
2207.0,准油股份,2016-12-23,关注函,LSD00220730243.pdf,LSD00220730243471HF.pdf
2259.0,升达林业,2016-12-23,非许可类重组问询函,LSD00225930250.pdf,LSD00225930250468HF.pdf
547.0,航天发展,2016-12-22,许可类重组问询函,CDD00054740531.pdf,CDD00054740531577HF.pdf
2206.0,海 利 得,2016-12-22,关注函,LSD00220630239.pdf,LSD00220630239465HF.pdf
677.0,恒天海龙,2016-12-21,关注函,CDD00067740518.pdf,CDD00067740518576HF.pdf
2699.0,美盛文化,2016-12-21,关注函,LSD00269930221.pdf,LSD00269930221467HF.pdf
2167.0,东方锆业,2016-12-21,关注函,LSD00216730203.pdf,LSD00216730203469HF.pdf
982.0,中银绒业,2016-12-20,关注函,CDD00098240507.pdf,CDD00098240507580HF.pdf
2211.0,宏达新材,2016-12-20,关注函,LSD00221130181.pdf,LSD00221130181464HF.pdf
415.0,渤海金控,2016-12-20,非许可类重组问询函,CDD00041540516.pdf,CDD00041540516566HF.pdf
2640.0,跨境通,2016-12-16,许可类重组问询函,LSD00264030148.pdf,LSD00264030148462HF.pdf
2478.0,常宝股份,2016-12-16,许可类重组问询函,LSD00247830153.pdf,LSD00247830153463HF.pdf
54.0,建摩B,2016-12-16,关注函,CDD00005440480.pdf,CDD00005440480569HF.pdf
750.0,国海证券,2016-12-15,关注函,CDD00075040492.pdf,CDD00075040492608HF.pdf
2801.0,微光股份,2016-12-14,关注函,LSD00280130091.pdf,LSD00280130091456HF.pdf
511.0,*ST烯碳,2016-12-13,关注函,CDD00051140473.pdf,CDD00051140473572HF.pdf
661.0,长春高新,2016-12-13,关注函,CDD00066140467.pdf,CDD00066140467570HF.pdf
48.0,康达尔,2016-12-13,关注函,CDD00004840471.pdf,CDD00004840471568HF.pdf
710.0,天兴仪表,2016-12-13,许可类重组问询函,CDD00071040456.pdf,CDD00071040456559HF.pdf
2354.0,天神娱乐,2016-12-13,关注函,LSD00235430052.pdf,LSD00235430052460HF.pdf
2619.0,巨龙管业,2016-12-13,关注函,LSD00261930039.pdf,LSD00261930039459HF.pdf
2721.0,金一文化,2016-12-13,许可类重组问询函,LSD00272130093.pdf,LSD00272130093461HF.pdf
2464.0,金利科技,2016-12-13,关注函,LSD00246430102.pdf,LSD00246430102458HF.pdf
2289.0,*ST宇顺,2016-12-13,非许可类重组问询函,LSD00228930088.pdf,LSD00228930088455HF.pdf
7.0,全新好,2016-12-13,关注函,CDD00000740458.pdf,CDD00000740458575HF.pdf
831.0,*ST五稀,2016-12-12,关注函,CDD00083140453.pdf,CDD00083140453560HF.pdf
659.0,珠海中富,2016-12-12,关注函,CDD00065940450.pdf,CDD00065940450561HF.pdf
2510.0,天汽模,2016-12-12,许可类重组问询函,LSD00251030079.pdf,LSD00251030079457HF.pdf
760.0,斯太尔,2016-12-9,关注函,CDD00076040426.pdf,CDD00076040426565HF.pdf
540.0,中天城投,2016-12-9,非许可类重组问询函,CDD00054040437.pdf,CDD00054040437579HF.pdf
403.0,ST生化,2016-12-9,关注函,CDD00040340435.pdf,CDD00040340435555HF.pdf
576.0,广东甘化,2016-12-8,许可类重组问询函,CDD00057640429.pdf,CDD00057640429558HF.pdf
672.0,上峰水泥,2016-12-8,关注函,CDD00067240430.pdf,CDD00067240430550HF.pdf
520.0,长航凤凰,2016-12-7,关注函,CDD00052040419.pdf,CDD00052040419554HF.pdf
2094.0,青岛金王,2016-12-7,关注函,LSD00209430047.pdf,
688.0,建新矿业,2016-12-7,关注函,CDD00068840421.pdf,CDD00068840421557HF.pdf
12.0,南  玻Ａ,2016-12-7,关注函,CDD00001240416.pdf,CDD00001240416556HF.pdf
651.0,格力电器,2016-12-2,关注函,CDD00065140400.pdf,CDD00065140400545HF.pdf
622.0,*ST恒立,2016-12-2,非许可类重组问询函,CDD00062240399.pdf,CDD00062240399551HF.pdf
611.0,*ST天首,2016-12-2,非许可类重组问询函,CDD00061140395.pdf,
571.0,新大洲Ａ,2016-12-2,非许可类重组问询函,CDD00057140390.pdf,CDD00057140390548HF.pdf
7.0,全新好,2016-12-1,关注函,CDD00000740389.pdf,CDD00000740389549HF.pdf
982.0,中银绒业,2016-12-1,关注函,CDD00098240366.pdf,CDD00098240366562HF.pdf
2289.0,*ST宇顺,2016-12-1,关注函,LSD00228929946.pdf,
939.0,凯迪生态,2016-11-29,关注函,CDD00093940365.pdf,CDD00093940365543HF.pdf
505.0,*ST珠江,2016-11-29,关注函,CDD00050540357.pdf,CDD00050540357552HF.pdf
633.0,*ST合金,2016-11-28,关注函,CDD00063340344.pdf,CDD00063340344546HF.pdf
651.0,格力电器,2016-11-28,关注函,CDD00065140352.pdf,CDD00065140352541HF.pdf
935.0,四川双马,2016-11-28,关注函,CDD00093540345.pdf,CDD00093540345544HF.pdf
612.0,焦作万方,2016-11-27,关注函,CDD00061240343.pdf,CDD00061240343542HF.pdf
2427.0,尤夫股份,2016-11-25,关注函,LSD00242729937.pdf,LSD00242729937452HF.pdf
2569.0,步森股份,2016-11-25,关注函,LSD00256929941.pdf,LSD00256929941454HF.pdf
2098.0,浔兴股份,2016-11-25,关注函,LSD00209829942.pdf,LSD00209829942453HF.pdf
2793.0,东音股份,2016-11-25,关注函,LSD00279329911.pdf,LSD00279329911450HF.pdf
800.0,一汽轿车,2016-11-24,关注函,CDD00080040319.pdf,CDD00080040319547HF.pdf
662.0,天夏智慧,2016-11-23,非许可类重组问询函,CDD00066240310.pdf,CDD00066240310540HF.pdf
2269.0,美邦服饰,2016-11-22,关注函,LSD00226929890.pdf,LSD00226929890449HF.pdf
586.0,汇源通信,2016-11-22,关注函,CDD00058640296.pdf,CDD00058640296539HF.pdf
155.0,*ST川化,2016-11-22,关注函,CDD00015540290.pdf,CDD00015540290553HF.pdf
2795.0,永和智控,2016-11-22,关注函,LSD00279529885.pdf,LSD00279529885451HF.pdf
2620.0,瑞和股份,2016-11-22,关注函,LSD00262029873.pdf,LSD00262029873448HF.pdf
155.0,*ST川化,2016-11-22,关注函,CDD00015540292.pdf,CDD00015540292532HF.pdf
